it|dt1|dt2|dt3|dt4|dt5|dt6|dt7|dt8|dt9|dt10|Or
36 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16592549 
37 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16589825 
38 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16589756 
39 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16588613 
40 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16583088 
41 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16579296 
42 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16578284 
43 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16578569 
44 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16574922 
45 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16574393 
46 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1657338 
47 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16575858 
48 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16575985 
49 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16574508 
50 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16574585 
51 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16573597 
52 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16574071 
53 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16573387 
54 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16573317 
55 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16573161 
56 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16572846 
57 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16572571 
58 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16572046 
59 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16572277 
60 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16572413 
61 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16572195 
62 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16572191 
63 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16571869 
64 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16571783 
65 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1657174 
66 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16571613 
67 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16571511 
68 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16571309 
69 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16571599 
70 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1657127 
71 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16571137 
72 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16571303 
73 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1657127 
74 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16571029 
75 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16571043 
76 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16571018 
77 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570826 
78 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570888 
79 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570832 
80 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570881 
81 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570826 
82 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570881 
83 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570805 
84 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570765 
85 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570862 
86 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570836 
87 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570798 
88 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570887 
89 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1657087 
90 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570875 
91 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570926 
92 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570896 
93 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570927 
94 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570947 
95 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1657097 
96 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570939 
97 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570945 
98 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570932 
99 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1657093 
100 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.16570933 
-----------------GENEL TOPLAM-----------------------
101 | 28 | 422 | 24 | 9 | 4 | 3 | 2 | 1 | 1 | 1 | 0.17796189 
-----------------SAMPLE SONU-----------------------
-----------------SAMPLE-----------------------
1 | 37 | 49 | 53 | 61 | 56 | 41 | 47 | 58 | 50 | 48 | 0.5062452 
2 | 89 | 37 | 46 | 54 | 61 | 47 | 48 | 50 | 38 | 30 | 0.43938845 
3 | 135 | 28 | 40 | 55 | 65 | 45 | 48 | 40 | 31 | 13 | 0.3775753 
4 | 170 | 30 | 37 | 63 | 60 | 46 | 41 | 30 | 22 | 1 | 0.32068396 
5 | 196 | 37 | 48 | 60 | 53 | 45 | 31 | 19 | 10 | 1 | 0.27178285 
6 | 216 | 39 | 54 | 64 | 51 | 38 | 24 | 9 | 5 | 0 | 0.23788583 
7 | 221 | 47 | 60 | 67 | 47 | 37 | 14 | 7 | 0 | 0 | 0.21881732 
8 | 222 | 60 | 66 | 72 | 45 | 21 | 11 | 3 | 0 | 0 | 0.20325758 
9 | 213 | 75 | 77 | 76 | 36 | 17 | 4 | 2 | 0 | 0 | 0.19184305 
10 | 198 | 98 | 79 | 83 | 28 | 12 | 2 | 0 | 0 | 0 | 0.1838131 
11 | 185 | 114 | 88 | 85 | 22 | 6 | 0 | 0 | 0 | 0 | 0.18059061 
12 | 164 | 140 | 102 | 74 | 18 | 2 | 0 | 0 | 0 | 0 | 0.18116333 
13 | 136 | 170 | 112 | 67 | 15 | 0 | 0 | 0 | 0 | 0 | 0.18157907 
14 | 112 | 195 | 127 | 58 | 8 | 0 | 0 | 0 | 0 | 0 | 0.18179119 
15 | 80 | 222 | 140 | 54 | 4 | 0 | 0 | 0 | 0 | 0 | 0.18191399 
16 | 64 | 242 | 151 | 42 | 1 | 0 | 0 | 0 | 0 | 0 | 0.18138035 
17 | 43 | 269 | 155 | 33 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18119037 
18 | 30 | 284 | 164 | 22 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18103464 
19 | 16 | 301 | 166 | 17 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18095997 
20 | 6 | 318 | 167 | 9 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18127911 
21 | 4 | 326 | 162 | 8 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18123832 
22 | 1 | 336 | 157 | 6 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18128398 
23 | 0 | 342 | 157 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18135028 
24 | 0 | 347 | 153 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18140087 
25 | 0 | 353 | 147 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1813202 
26 | 0 | 367 | 133 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18103 
27 | 0 | 375 | 125 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.180949 
28 | 0 | 386 | 114 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18086775 
29 | 0 | 389 | 111 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18081759 
30 | 0 | 400 | 100 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18081717 
31 | 0 | 408 | 92 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18088293 
32 | 0 | 418 | 82 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18079235 
33 | 0 | 427 | 73 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18081318 
34 | 0 | 445 | 55 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1807644 
35 | 0 | 461 | 39 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18077312 
36 | 0 | 470 | 30 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18077557 
37 | 0 | 475 | 25 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.180697 
38 | 0 | 483 | 17 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18072216 
39 | 0 | 492 | 8 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18073565 
40 | 0 | 492 | 8 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1806786 
41 | 0 | 495 | 5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18064255 
42 | 0 | 498 | 2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18066569 
43 | 0 | 499 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18067361 
44 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18067096 
45 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18066941 
46 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18066397 
47 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18063357 
48 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18067828 
49 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18070048 
50 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18071179 
51 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18071379 
52 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18071553 
53 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18071026 
54 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1807133 
55 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18072055 
56 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18071815 
57 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18072857 
58 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18073268 
59 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18073352 
60 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18073806 
61 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18073829 
62 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074833 
63 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074486 
64 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074681 
65 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074612 
66 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074507 
67 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18073805 
68 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074171 
69 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074319 
70 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.180745 
71 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074343 
72 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1807453 
73 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074265 
74 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074124 
75 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074141 
76 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18073946 
77 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18073988 
78 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074077 
79 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074085 
80 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074161 
81 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074143 
82 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074158 
83 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074203 
84 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074146 
85 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074153 
86 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1807417 
87 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074171 
88 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074174 
89 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074168 
90 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074192 
91 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074179 
92 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074147 
93 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074152 
94 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074156 
95 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.1807414 
96 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074083 
97 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074095 
98 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074095 
99 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074082 
100 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.18074097 
-----------------GENEL TOPLAM-----------------------
101 | 25 | 409 | 37 | 11 | 5 | 3 | 2 | 2 | 1 | 0 | 0.19226508 
-----------------SAMPLE SONU-----------------------
-----------------SAMPLE-----------------------
1 | 57 | 43 | 51 | 68 | 60 | 57 | 40 | 42 | 42 | 40 | 0.47283524 
2 | 95 | 50 | 39 | 60 | 66 | 51 | 47 | 38 | 29 | 25 | 0.410777 
3 | 130 | 40 | 44 | 71 | 63 | 52 | 32 | 33 | 27 | 8 | 0.35713074 
4 | 149 | 43 | 37 | 72 | 67 | 54 | 32 | 22 | 21 | 3 | 0.3243056 
5 | 155 | 47 | 41 | 77 | 71 | 50 | 31 | 15 | 12 | 1 | 0.30121672 
6 | 168 | 53 | 45 | 85 | 70 | 40 | 20 | 14 | 5 | 0 | 0.268774 
7 | 170 | 58 | 61 | 92 | 58 | 37 | 16 | 8 | 0 | 0 | 0.24980186 
8 | 166 | 68 | 66 | 102 | 58 | 23 | 12 | 5 | 0 | 0 | 0.24117616 
9 | 152 | 88 | 77 | 112 | 47 | 15 | 9 | 0 | 0 | 0 | 0.22668043 
10 | 136 | 102 | 87 | 115 | 42 | 14 | 4 | 0 | 0 | 0 | 0.2244151 
11 | 112 | 129 | 102 | 113 | 34 | 9 | 1 | 0 | 0 | 0 | 0.22142178 
12 | 91 | 150 | 118 | 113 | 21 | 7 | 0 | 0 | 0 | 0 | 0.22112937 
13 | 61 | 178 | 131 | 106 | 21 | 3 | 0 | 0 | 0 | 0 | 0.22070774 
14 | 37 | 199 | 143 | 101 | 19 | 1 | 0 | 0 | 0 | 0 | 0.22068606 
15 | 22 | 213 | 165 | 85 | 15 | 0 | 0 | 0 | 0 | 0 | 0.21991871 
16 | 11 | 222 | 178 | 82 | 7 | 0 | 0 | 0 | 0 | 0 | 0.21955787 
17 | 3 | 221 | 211 | 62 | 3 | 0 | 0 | 0 | 0 | 0 | 0.21932508 
18 | 1 | 219 | 225 | 54 | 1 | 0 | 0 | 0 | 0 | 0 | 0.21932682 
19 | 1 | 221 | 243 | 35 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21887363 
20 | 0 | 213 | 259 | 28 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21873765 
21 | 0 | 205 | 273 | 22 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21888848 
22 | 0 | 196 | 288 | 16 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21873845 
23 | 0 | 185 | 302 | 13 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21871606 
24 | 0 | 179 | 316 | 5 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21855706 
25 | 0 | 166 | 332 | 2 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21828982 
26 | 0 | 156 | 343 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21838827 
27 | 0 | 144 | 356 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21835393 
28 | 0 | 132 | 368 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21841097 
29 | 0 | 112 | 388 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21823618 
30 | 0 | 93 | 407 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.218272 
31 | 0 | 80 | 420 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21833265 
32 | 0 | 62 | 438 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21830122 
33 | 0 | 43 | 457 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21834116 
34 | 0 | 37 | 463 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21825375 
35 | 0 | 25 | 475 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21818364 
36 | 0 | 18 | 482 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21815169 
37 | 0 | 7 | 493 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21806177 
38 | 0 | 5 | 495 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21805239 
39 | 0 | 2 | 498 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21806589 
40 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21806405 
41 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21807812 
42 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21805339 
43 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21803091 
44 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21801873 
45 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2180278 
46 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21801628 
47 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21800923 
48 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21800938 
49 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21798237 
50 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2179999 
51 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21799585 
52 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21799962 
53 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21798298 
54 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21798772 
55 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21798705 
56 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21798371 
57 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21799925 
58 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21799359 
59 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21799624 
60 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21799499 
61 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21799593 
62 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2179965 
63 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21799608 
64 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2179912 
65 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21798795 
66 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21798638 
67 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21798137 
68 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797913 
69 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797787 
70 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797796 
71 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21798092 
72 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21798058 
73 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797958 
74 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2179776 
75 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797873 
76 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797906 
77 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797876 
78 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797813 
79 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797943 
80 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2179799 
81 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797973 
82 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21798024 
83 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21798024 
84 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21798044 
85 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797965 
86 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797924 
87 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797933 
88 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797939 
89 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797925 
90 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2179789 
91 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797869 
92 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797858 
93 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797836 
94 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797834 
95 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797825 
96 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797803 
97 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797791 
98 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.2179783 
99 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797825 
100 | 0 | 0 | 500 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0.21797843 
-----------------GENEL TOPLAM-----------------------
101 | 17 | 44 | 404 | 16 | 7 | 4 | 2 | 1 | 1 | 0 | 0.22722843 
-----------------SAMPLE SONU-----------------------
-----------------SAMPLE-----------------------
1 | 47 | 42 | 56 | 50 | 58 | 52 | 43 | 51 | 46 | 55 | 0.504483 
2 | 89 | 36 | 52 | 48 | 55 | 55 | 45 | 44 | 41 | 35 | 0.44466344 
